"","year","scenario","type","N","value","sd","se","ci","variable"
"2176",5,"Scenario_2_100K_10x","prevalence",10,11622.1,37.310856328956,11.798728745081,26.690578742598,"COPD2"
"2177",5,"Scenario_3_100K_10x","incidence",9,1010.55555555556,41.3343413855571,13.7781137951857,31.7723873870118,"COPD2"
"2178",5,"Scenario_3_100K_10x","prevalence",9,11716.2222222222,210.237233725248,70.0790779084159,161.602643448102,"COPD2"
"2179",5,"Scenario_4_100K_10x","incidence",10,986.1,17.2269169228468,5.44762945386951,12.3233939893414,"COPD2"
"2180",5,"Scenario_4_100K_10x","prevalence",10,11819,283.317646624577,89.592906465238,202.673235096248,"COPD2"
"2181",5,"Scenario_5_100K_10x","incidence",10,982.3,29.2956196953287,9.26408837033269,20.9568238637436,"COPD2"
"2182",5,"Scenario_5_100K_10x","prevalence",10,11647.7,252.27059986363,79.7749682266032,180.46351578581,"COPD2"
"2183",5,"Scenario_6_100K_10x","incidence",10,1017.8,35.0612163064673,11.0873301064273,25.0812832165627,"COPD2"
"2184",5,"Scenario_6_100K_10x","prevalence",10,11977.7,203.269416183438,64.2794333792353,145.410180639447,"COPD2"
"2185",6,"basline 100K 10x","incidence",10,1065.7,45.8573876272951,14.5013792447477,32.8043989289593,"COPD2"
"2186",6,"basline 100K 10x","prevalence",10,11791.7,292.265499541465,92.4224660037927,209.074143473953,"COPD2"
"2187",6,"Scenario_1_100K_10x","incidence",10,1065,31.7700068198503,10.046558282981,22.726893781315,"COPD2"
"2188",6,"Scenario_1_100K_10x","prevalence",10,11754,179.5717126944,56.7855615451674,128.457864792919,"COPD2"
"2189",6,"Scenario_2_100K_10x","incidence",10,1020.9,17.1234082796361,5.41489714686356,12.249348366593,"COPD2"
"2190",6,"Scenario_2_100K_10x","prevalence",10,11671.6,41.2369844786072,13.040279478941,29.4991616281767,"COPD2"
"2191",6,"Scenario_3_100K_10x","incidence",9,1118.33333333333,34.8066085679142,11.6022028559714,26.7547277633477,"COPD2"
"2192",6,"Scenario_3_100K_10x","prevalence",9,11861,220.026134811299,73.3420449370997,169.127058909282,"COPD2"
"2193",6,"Scenario_4_100K_10x","incidence",10,1091.4,34.0235212757292,10.7591821250502,24.3389609100327,"COPD2"
"2194",6,"Scenario_4_100K_10x","prevalence",10,11918.9,288.171804465477,91.1279259551587,206.145690430407,"COPD2"
"2195",6,"Scenario_5_100K_10x","incidence",10,1100.9,55.1733631383841,17.447349368887,39.4686463466704,"COPD2"
"2196",6,"Scenario_5_100K_10x","prevalence",10,11746.7,258.095180548228,81.6168623644785,184.63016980292,"COPD2"
"2197",6,"Scenario_6_100K_10x","incidence",10,1152.3,32.6362102919782,10.320475871888,23.3465384170775,"COPD2"
"2198",6,"Scenario_6_100K_10x","prevalence",10,12095.7,189.652342751444,59.9733366681487,135.669113120761,"COPD2"
"2199",7,"basline 100K 10x","incidence",10,984.5,24.7935923621855,7.84042232422605,17.7362675201109,"COPD2"
"2200",7,"basline 100K 10x","prevalence",10,11873.3,324.709117690143,102.682038892452,232.282909771285,"COPD2"
"2201",7,"Scenario_1_100K_10x","incidence",10,984.6,32.3838093977702,10.240659700972,23.1659816943326,"COPD2"
"2202",7,"Scenario_1_100K_10x","prevalence",10,11842.9,167.91495863482,53.0993722498989,120.119125275197,"COPD2"
"2203",7,"Scenario_2_100K_10x","incidence",10,979.8,22.8706507705108,7.23233480050991,16.3606779727282,"COPD2"
"2204",7,"Scenario_2_100K_10x","prevalence",10,11705.2,43.7335365848935,13.8297585742565,31.2850874185243,"COPD2"
"2205",7,"Scenario_3_100K_10x","incidence",9,1033.44444444444,33.556337371319,11.1854457904397,25.7936842468559,"COPD2"
"2206",7,"Scenario_3_100K_10x","prevalence",9,11965,248.815694842588,82.9385649475294,191.256673736902,"COPD2"
"2207",7,"Scenario_4_100K_10x","incidence",10,1024.5,37.9041188028718,11.986334811869,27.1149731503669,"COPD2"
"2208",7,"Scenario_4_100K_10x","prevalence",10,12033.6,276.557890262901,87.4552838121669,197.837596700243,"COPD2"
"2209",7,"Scenario_5_100K_10x","incidence",10,1017,20.4504822002373,6.46701030014815,14.6293936723699,"COPD2"
"2210",7,"Scenario_5_100K_10x","prevalence",10,11848.7,272.09518350917,86.0440520250464,194.64516860464,"COPD2"
"2211",7,"Scenario_6_100K_10x","incidence",10,1046.6,32.1358228634512,10.162239473222,22.9885828144198,"COPD2"
"2212",7,"Scenario_6_100K_10x","prevalence",10,12236,189.299292714532,59.8616924436841,135.416556338703,"COPD2"
"2213",8,"basline 100K 10x","incidence",10,1006.2,38.002339109294,12.0173947999464,27.1852357248726,"COPD2"
"2214",8,"basline 100K 10x","prevalence",10,11938.4,316.086204837998,99.9552344246608,226.11444951292,"COPD2"
"2215",8,"Scenario_1_100K_10x","incidence",10,981.1,31.3703681840045,9.92018144995342,22.44100952327,"COPD2"
"2216",8,"Scenario_1_100K_10x","prevalence",10,11923.7,185.149819215563,58.5495137089588,132.448201815073,"COPD2"
"2217",8,"Scenario_2_100K_10x","incidence",10,950.2,17.1710350428984,5.4299580518126,12.2834185006017,"COPD2"
"2218",8,"Scenario_2_100K_10x","prevalence",10,11779.3,28.5853497831008,9.03948130271988,20.4487273769282,"COPD2"
"2219",8,"Scenario_3_100K_10x","incidence",9,1033,35.5351938224628,11.8450646074876,27.3147679666269,"COPD2"
"2220",8,"Scenario_3_100K_10x","prevalence",9,12058.5555555556,240.944553326648,80.3148511088826,185.20637877539,"COPD2"
"2221",8,"Scenario_4_100K_10x","incidence",10,1025.9,45.8122982032845,14.4871207169219,32.7721438981071,"COPD2"
"2222",8,"Scenario_4_100K_10x","prevalence",10,12138.9,278.742194708858,88.1460215274127,199.400153970402,"COPD2"
"2223",8,"Scenario_5_100K_10x","incidence",10,1023.4,37.0231159022456,11.7077372327496,26.4847416412237,"COPD2"
"2224",8,"Scenario_5_100K_10x","prevalence",10,11909,258.258268664013,81.668435354997,184.746836012829,"COPD2"
"2225",8,"Scenario_6_100K_10x","incidence",10,1055.8,28.2834855623481,8.94402345455084,20.2327867219473,"COPD2"
"2226",8,"Scenario_6_100K_10x","prevalence",10,12325.3,206.479512031797,65.2945548180619,147.706544873399,"COPD2"
"2227",9,"basline 100K 10x","incidence",10,978.8,31.5341085176036,9.97196068985433,22.5581423016961,"COPD2"
"2228",9,"basline 100K 10x","prevalence",10,12024.4,344.714438984567,109.008276953837,246.593854515413,"COPD2"
"2229",9,"Scenario_1_100K_10x","incidence",10,993.9,38.6622123871186,12.226065052447,27.6572806312299,"COPD2"
"2230",9,"Scenario_1_100K_10x","prevalence",10,11962.9,166.370036030798,52.61082482616,119.013954221219,"COPD2"
"2231",9,"Scenario_2_100K_10x","incidence",10,918.6,19.9621864756566,6.31259763400843,14.2800879536352,"COPD2"
"2232",9,"Scenario_2_100K_10x","prevalence",10,11770.3,42.5337774271487,13.4503614160446,30.42683141953,"COPD2"
"2233",9,"Scenario_3_100K_10x","incidence",9,1063.66666666667,39.9718651053463,13.3239550351154,30.7250954082505,"COPD2"
"2234",9,"Scenario_3_100K_10x","prevalence",9,12154.4444444444,255.066712406338,85.0222374687795,196.061631187316,"COPD2"
"2235",9,"Scenario_4_100K_10x","incidence",10,1012.9,27.646378103148,8.74255238601532,19.7770275011631,"COPD2"
"2236",9,"Scenario_4_100K_10x","prevalence",10,12222.1,278.641725359127,88.114250329394,199.328282527233,"COPD2"
"2237",9,"Scenario_5_100K_10x","incidence",10,1049.4,23.4530263387147,7.4164981254258,16.7772843573114,"COPD2"
"2238",9,"Scenario_5_100K_10x","prevalence",10,11975.4,260.700424071598,82.4407127038038,186.493848749099,"COPD2"
"2239",9,"Scenario_6_100K_10x","incidence",10,1050.2,30.1875618241833,9.54614523715667,21.5948808253459,"COPD2"
"2240",9,"Scenario_6_100K_10x","prevalence",10,12414.8,177.978650405042,56.2817910162781,127.318256682585,"COPD2"
"2241",10,"basline 100K 10x","incidence",10,987.4,28.5158825140579,9.01751382341915,20.3990334862795,"COPD2"
"2242",10,"basline 100K 10x","prevalence",10,12071.1,337.330846499397,106.673379997073,241.311950640274,"COPD2"
"2243",10,"Scenario_1_100K_10x","incidence",10,970.5,43.3954682733885,13.7228519873482,31.0432479171993,"COPD2"
"2244",10,"Scenario_1_100K_10x","prevalence",10,12003.1,184.775208774819,58.4310514861557,132.180221649238,"COPD2"
"2245",10,"Scenario_2_100K_10x","incidence",10,924.7,23.5798878519621,7.45661525835356,16.8680356169149,"COPD2"
"2246",10,"Scenario_2_100K_10x","prevalence",10,11762,58.2160726184025,18.4095385903914,41.6452695860639,"COPD2"
"2247",10,"Scenario_3_100K_10x","incidence",9,1030.22222222222,27.8737231894924,9.29124106316412,21.4256403128352,"COPD2"
"2248",10,"Scenario_3_100K_10x","prevalence",9,12263.5555555556,266.435316311066,88.8117721036887,204.800313725916,"COPD2"
"2249",10,"Scenario_4_100K_10x","incidence",10,1005.8,33.3459975942474,10.5449303248317,23.8542896655261,"COPD2"
"2250",10,"Scenario_4_100K_10x","prevalence",10,12272,271.918696999264,85.9882420902868,194.518917760968,"COPD2"
"2251",10,"Scenario_5_100K_10x","incidence",10,1032.7,31.6194384657427,9.99894438872869,22.6191836693835,"COPD2"
"2252",10,"Scenario_5_100K_10x","prevalence",10,12085.6,274.93724536499,86.9427908965941,196.678257180397,"COPD2"
"2253",10,"Scenario_6_100K_10x","incidence",10,1071.9,32.8750158428352,10.3959928177479,23.5173696170672,"COPD2"
"2254",10,"Scenario_6_100K_10x","prevalence",10,12483.6,170.07789065275,53.7833514099753,121.666393631368,"COPD2"
"2255",11,"basline 100K 10x","incidence",10,1059,37.7594726893501,11.940593694527,27.0114995541373,"COPD2"
"2256",11,"basline 100K 10x","prevalence",10,12087.5,318.665359132603,100.770834625457,227.95946534913,"COPD2"
"2257",11,"Scenario_1_100K_10x","incidence",10,1046.1,16.9341863302217,5.35505991251887,12.1139871383181,"COPD2"
"2258",11,"Scenario_1_100K_10x","prevalence",10,12024.4,210.176222357441,66.4635572659517,150.351012134221,"COPD2"
"2259",11,"Scenario_2_100K_10x","incidence",10,995,25.1263473933903,7.94564870437482,17.9743061296798,"COPD2"
"2260",11,"Scenario_2_100K_10x","prevalence",10,11744.8,52.9523895169572,16.7450158422008,37.8798575286039,"COPD2"
"2261",11,"Scenario_3_100K_10x","incidence",9,1108.33333333333,18.0416185526687,6.01387285088957,13.8680156627434,"COPD2"
"2262",11,"Scenario_3_100K_10x","prevalence",9,12308.8888888889,249.838169844224,83.2793899480745,192.04261759754,"COPD2"
"2263",11,"Scenario_4_100K_10x","incidence",10,1078.1,21.8451621900848,6.90804683764602,15.6270876347264,"COPD2"
"2264",11,"Scenario_4_100K_10x","prevalence",10,12325.3,251.457551089642,79.5178596291424,179.881895730447,"COPD2"
"2265",11,"Scenario_5_100K_10x","incidence",10,1110.1,25.3791252804347,8.02558409089332,18.1551325368536,"COPD2"
"2266",11,"Scenario_5_100K_10x","prevalence",10,12143,259.373604413916,82.0211354875478,185.544699143998,"COPD2"
"2267",11,"Scenario_6_100K_10x","incidence",10,1144.7,27.6125977690538,8.73187010642941,19.7528625058828,"COPD2"
"2268",11,"Scenario_6_100K_10x","prevalence",10,12569,175.253467234682,55.4200124303286,125.368778081633,"COPD2"
"2269",12,"basline 100K 10x","incidence",10,967.9,25.0885099863131,7.93368346566293,17.9472388792231,"COPD2"
"2270",12,"basline 100K 10x","prevalence",10,12103.4,285.067321483501,90.1462022371313,203.924877089782,"COPD2"
"2271",12,"Scenario_1_100K_10x","incidence",10,972.8,32.9841712879914,10.4305108003182,23.595454718584,"COPD2"
"2272",12,"Scenario_1_100K_10x","prevalence",10,12021.2,182.275615483805,57.6406106837879,130.392120326393,"COPD2"
"2273",12,"Scenario_2_100K_10x","incidence",10,954.9,18.1502984364812,5.73962832710737,12.9839413319654,"COPD2"
"2274",12,"Scenario_2_100K_10x","prevalence",10,11742.4,34.7633267810906,10.9931291672976,24.8681858873681,"COPD2"
"2275",12,"Scenario_3_100K_10x","incidence",9,1021.88888888889,40.0638379478441,13.3546126492814,30.7957919932927,"COPD2"
"2276",12,"Scenario_3_100K_10x","prevalence",9,12382.5555555556,237.655270881539,79.2184236271797,182.678012468632,"COPD2"
"2277",12,"Scenario_4_100K_10x","incidence",10,987,43.9595773915588,13.9012389535769,31.4467872706035,"COPD2"
"2278",12,"Scenario_4_100K_10x","prevalence",10,12351.4,252.408487267058,79.8185720521511,180.562154492098,"COPD2"
"2279",12,"Scenario_5_100K_10x","incidence",10,1052.1,36.7316091549378,11.6155547052696,26.2762102764001,"COPD2"
"2280",12,"Scenario_5_100K_10x","prevalence",10,12206.8,245.049564147519,77.4914762337697,175.297898018029,"COPD2"
"2281",12,"Scenario_6_100K_10x","incidence",10,1049.5,25.87684507646,8.18297691009275,18.5111798301786,"COPD2"
"2282",12,"Scenario_6_100K_10x","prevalence",10,12644.2,166.588515010289,52.6799139457662,119.170244668008,"COPD2"
"2283",13,"basline 100K 10x","incidence",10,979.6,21.3863923506929,6.76297107621922,15.2989034618664,"COPD2"
"2284",13,"basline 100K 10x","prevalence",10,12129.5,269.26205740051,85.1481388848609,192.618472277324,"COPD2"
"2285",13,"Scenario_1_100K_10x","incidence",10,954,39.4208066888541,12.4659536337979,28.1999463038063,"COPD2"
"2286",13,"Scenario_1_100K_10x","prevalence",10,12056.6,180.953769418232,57.2226062554535,129.446528614756,"COPD2"
"2287",13,"Scenario_2_100K_10x","incidence",10,929.5,24.8875247642044,7.8701263578731,17.8034627125896,"COPD2"
"2288",13,"Scenario_2_100K_10x","prevalence",10,11767,29.3825344947187,9.29157324317757,21.0189989657183,"COPD2"
"2289",13,"Scenario_3_100K_10x","incidence",9,1020.22222222222,22.1516239685592,7.38387465618638,17.027245490995,"COPD2"
"2290",13,"Scenario_3_100K_10x","prevalence",9,12431.8888888889,223.022109018615,74.3407030062051,171.429968546294,"COPD2"
"2291",13,"Scenario_4_100K_10x","incidence",10,995,20.8113217050506,6.58111777064589,14.8875227040851,"COPD2"
"2292",13,"Scenario_4_100K_10x","prevalence",10,12364.6,253.90995779344,80.2933787224493,181.636241802258,"COPD2"
"2293",13,"Scenario_5_100K_10x","incidence",10,1047.8,16.2398686365787,5.1354973793522,11.617302181233,"COPD2"
"2294",13,"Scenario_5_100K_10x","prevalence",10,12293.6,242.378125158925,76.6466930503564,173.386865688659,"COPD2"
"2295",13,"Scenario_6_100K_10x","incidence",10,1052.2,38.2645760172222,12.1003213915077,27.3728287079594,"COPD2"
"2296",13,"Scenario_6_100K_10x","prevalence",10,12707.1,174.593782503527,55.21140180152,124.896868053438,"COPD2"
"2297",14,"basline 100K 10x","incidence",10,957.7,33.2233184508846,10.5061357733892,23.7665302931029,"COPD2"
"2298",14,"basline 100K 10x","prevalence",10,12152.8,287.90654347857,91.0440430658578,205.955934151539,"COPD2"
"2299",14,"Scenario_1_100K_10x","incidence",10,944.4,33.7349143239529,10.6679165934331,24.1325039339684,"COPD2"
"2300",14,"Scenario_1_100K_10x","prevalence",10,12041.2,192.54829120105,60.8891159768677,137.740749843522,"COPD2"
"2301",14,"Scenario_2_100K_10x","incidence",10,918.7,22.3062024259323,7.05384056147193,15.9568959513702,"COPD2"
"2302",14,"Scenario_2_100K_10x","prevalence",10,11760.2,27.4055955357052,8.66641025261709,19.6047820287056,"COPD2"
"2303",14,"Scenario_3_100K_10x","incidence",9,1013.77777777778,28.5165643871145,9.50552146237148,21.9197717995006,"COPD2"
"2304",14,"Scenario_3_100K_10x","prevalence",9,12464.4444444444,211.046269281828,70.3487564272759,162.224523227769,"COPD2"
"2305",14,"Scenario_4_100K_10x","incidence",10,983.3,30.7464541767737,9.72288251726022,21.9946883294656,"COPD2"
"2306",14,"Scenario_4_100K_10x","prevalence",10,12402.2,269.845140775223,85.3325260378479,193.035584996182,"COPD2"
"2307",14,"Scenario_5_100K_10x","incidence",10,1019.9,37.9896184649321,12.0133721789975,27.1761359240799,"COPD2"
"2308",14,"Scenario_5_100K_10x","prevalence",10,12371.9,222.228836012691,70.2749283568155,158.972932547501,"COPD2"
"2309",14,"Scenario_6_100K_10x","incidence",10,1032.9,24.7810411403557,7.83645327938603,17.7272889168966,"COPD2"
"2310",14,"Scenario_6_100K_10x","prevalence",10,12751.2,198.054874550801,62.6304505279447,141.679922271069,"COPD2"
"2311",15,"basline 100K 10x","incidence",10,956.9,49.1741802168577,15.5502411556863,35.1770894135752,"COPD2"
"2312",15,"basline 100K 10x","prevalence",10,12146.5,289.608260318045,91.5821731803982,207.173269044663,"COPD2"
"2313",15,"Scenario_1_100K_10x","incidence",10,945.4,26.2136520835147,8.28948463751249,18.7521170486546,"COPD2"
"2314",15,"Scenario_1_100K_10x","prevalence",10,12046.4,193.384590906308,61.1535771643818,138.339002613139,"COPD2"
"2315",15,"Scenario_2_100K_10x","incidence",10,863.9,25.2033948330599,7.97001324409885,18.0294225477348,"COPD2"
"2316",15,"Scenario_2_100K_10x","prevalence",10,11723.8,43.2481213464816,13.676256797823,30.937842275463,"COPD2"
"2317",15,"Scenario_3_100K_10x","incidence",9,1015.11111111111,38.2800354115708,12.7600118038569,29.424639984948,"COPD2"
"2318",15,"Scenario_3_100K_10x","prevalence",9,12504.8888888889,194.235967604126,64.7453225347087,149.302981500166,"COPD2"
"2319",15,"Scenario_4_100K_10x","incidence",10,978.8,27.5914640584527,8.72518704033838,19.7377443600555,"COPD2"
"2320",15,"Scenario_4_100K_10x","prevalence",10,12404.7,252.688675382706,79.9071753140271,180.762588995598,"COPD2"
"2321",15,"Scenario_5_100K_10x","incidence",10,1016.9,47.3555112362272,14.9751275268174,33.8760919986066,"COPD2"
"2322",15,"Scenario_5_100K_10x","prevalence",10,12412.9,200.387097610821,63.3679642160681,143.348294143319,"COPD2"
"2323",15,"Scenario_6_100K_10x","incidence",10,1024.3,21.1610228696273,6.69170298869345,15.137683847191,"COPD2"
"2324",15,"Scenario_6_100K_10x","prevalence",10,12766.9,167.420594777212,52.9430406716082,119.765478675595,"COPD2"
"2325",16,"basline 100K 10x","incidence",10,942.4,24.8112877537624,7.84601809837321,17.7489260406793,"COPD2"
"2326",16,"basline 100K 10x","prevalence",10,12142,317.019452610299,100.250353282836,226.782054751817,"COPD2"
"2327",16,"Scenario_1_100K_10x","incidence",10,955.7,36.8602465778212,11.6562334301342,26.3682319452259,"COPD2"
"2328",16,"Scenario_1_100K_10x","prevalence",10,12049.9,207.094959432194,65.4891763745905,148.146809421535,"COPD2"
"2329",16,"Scenario_2_100K_10x","incidence",10,897.5,18.8281703837627,5.95399025864168,13.468861710817,"COPD2"
"2330",16,"Scenario_2_100K_10x","prevalence",10,11677.4,28.5548205698754,9.02982711782334,20.4268880934135,"COPD2"
"2331",16,"Scenario_3_100K_10x","incidence",9,1011.22222222222,36.3379201997644,12.1126400665881,27.9317980817919,"COPD2"
"2332",16,"Scenario_3_100K_10x","prevalence",9,12556,213.627596531909,71.2091988439696,164.20870699877,"COPD2"
"2333",16,"Scenario_4_100K_10x","incidence",10,1002.5,30.9955193894573,9.80164385305966,22.1728588493959,"COPD2"
"2334",16,"Scenario_4_100K_10x","prevalence",10,12438,239.192158920164,75.6392020640679,171.107762737572,"COPD2"
"2335",16,"Scenario_5_100K_10x","incidence",10,1023.5,27.7618843420655,8.77907866590921,19.8596556868554,"COPD2"
"2336",16,"Scenario_5_100K_10x","prevalence",10,12463.3,212.124203658559,67.0795630410468,151.744514010678,"COPD2"
"2337",16,"Scenario_6_100K_10x","incidence",10,1034.1,43.3267943784341,13.7011353949631,30.9941215721838,"COPD2"
"2338",16,"Scenario_6_100K_10x","prevalence",10,12781.8,181.687032497583,57.4544844009393,129.971073422463,"COPD2"
"2339",17,"basline 100K 10x","incidence",10,1014,29.5860327406926,9.35592503889024,21.1645728413286,"COPD2"
"2340",17,"basline 100K 10x","prevalence",10,12134.3,310.360023914879,98.1444570235347,222.01818644473,"COPD2"
"2341",17,"Scenario_1_100K_10x","incidence",10,1011.4,27.9053957347161,8.82446095300507,19.9623175526735,"COPD2"
"2342",17,"Scenario_1_100K_10x","prevalence",10,12050.5,204.393547408479,64.63491488524,146.214335674498,"COPD2"
"2343",17,"Scenario_2_100K_10x","incidence",10,929.7,17.0688149689556,5.39763322618761,12.2102946647779,"COPD2"
"2344",17,"Scenario_2_100K_10x","prevalence",10,11651,40.974246654318,12.9571944837179,29.3112103111118,"COPD2"
"2345",17,"Scenario_3_100K_10x","incidence",9,1080.88888888889,37.2942503760447,12.4314167920149,28.6668985288329,"COPD2"
"2346",17,"Scenario_3_100K_10x","prevalence",9,12607.1111111111,229.769691454533,76.5898971515109,176.616619546246,"COPD2"
"2347",17,"Scenario_4_100K_10x","incidence",10,1036.7,30.5324963495181,9.65522311152535,21.8416321201518,"COPD2"
"2348",17,"Scenario_4_100K_10x","prevalence",10,12461.8,239.013156309206,75.5825964682935,170.979711983636,"COPD2"
"2349",17,"Scenario_5_100K_10x","incidence",10,1073.4,37.7158970314758,11.9268138615847,26.9803274063447,"COPD2"
"2350",17,"Scenario_5_100K_10x","prevalence",10,12499.2,214.303937849443,67.7688555147405,153.303801917307,"COPD2"
"2351",17,"Scenario_6_100K_10x","incidence",10,1103.1,25.8390316296017,8.17101924826735,18.48412971983,"COPD2"
"2352",17,"Scenario_6_100K_10x","prevalence",10,12823.7,181.512809465338,57.3993902406637,129.846441773167,"COPD2"
"2353",18,"basline 100K 10x","incidence",10,901.7,29.4695699927155,9.31909628427325,21.0812604102749,"COPD2"
"2354",18,"basline 100K 10x","prevalence",10,12119.9,307.825870690991,97.3430874108001,220.205362435233,"COPD2"
"2355",18,"Scenario_1_100K_10x","incidence",10,914.7,32.5987388985798,10.3086263768641,23.3197329970336,"COPD2"
"2356",18,"Scenario_1_100K_10x","prevalence",10,12029.8,220.867884089612,69.8445575705239,157.999366190632,"COPD2"
"2357",18,"Scenario_2_100K_10x","incidence",10,839.4,25.5264568634192,8.07217442824423,18.2605272022092,"COPD2"
"2358",18,"Scenario_2_100K_10x","prevalence",10,11573.9,46.2035352182781,14.6108407241564,33.0520179986541,"COPD2"
"2359",18,"Scenario_3_100K_10x","incidence",9,967.444444444444,31.6113552031193,10.5371184010398,24.2986386059336,"COPD2"
"2360",18,"Scenario_3_100K_10x","prevalence",9,12611.4444444444,218.676193898142,72.892064632714,168.089402466608,"COPD2"
"2361",18,"Scenario_4_100K_10x","incidence",10,935.5,28.9875452182101,9.16666666666667,20.7364406589835,"COPD2"
"2362",18,"Scenario_4_100K_10x","prevalence",10,12445.1,232.539817379017,73.5355469597301,166.348964275237,"COPD2"
"2363",18,"Scenario_5_100K_10x","incidence",10,1001,22.7693751439174,7.20030863536032,16.2882297538381,"COPD2"
"2364",18,"Scenario_5_100K_10x","prevalence",10,12514.2,235.554098527989,74.488746353616,168.505251111691,"COPD2"
"2365",18,"Scenario_6_100K_10x","incidence",10,994.3,21.9648709432939,6.94590206924598,15.7127221180397,"COPD2"
"2366",18,"Scenario_6_100K_10x","prevalence",10,12829,179.490018292569,56.7597275069804,128.39942413839,"COPD2"
"2367",19,"basline 100K 10x","incidence",10,881.7,25.201631340495,7.96945557878468,18.0281610211499,"COPD2"
"2368",19,"basline 100K 10x","prevalence",10,12066,289.25882297117,91.4716713888331,206.923296625372,"COPD2"
"2369",19,"Scenario_1_100K_10x","incidence",10,864.5,26.3912864407933,8.34565755348253,18.8791890128714,"COPD2"
"2370",19,"Scenario_1_100K_10x","prevalence",10,11995.2,238.452790575689,75.405393264231,170.578850486296,"COPD2"
"2371",19,"Scenario_2_100K_10x","incidence",10,826.4,21.1407978405105,6.68530727291823,15.1232157329389,"COPD2"
"2372",19,"Scenario_2_100K_10x","prevalence",10,11493.6,53.8499974208191,17.0288643843981,38.5219675414854,"COPD2"
"2373",19,"Scenario_3_100K_10x","incidence",9,952.444444444444,25.8897234009515,8.62990780031718,19.9006030739621,"COPD2"
"2374",19,"Scenario_3_100K_10x","prevalence",9,12574.7777777778,253.650240379236,84.5500801264122,194.97283440335,"COPD2"
"2375",19,"Scenario_4_100K_10x","incidence",10,922,28.6937856222098,9.07377172587747,20.5262977032895,"COPD2"
"2376",19,"Scenario_4_100K_10x","prevalence",10,12408.8,240.225727181749,75.9660450464548,171.847132931289,"COPD2"
"2377",19,"Scenario_5_100K_10x","incidence",10,968.3,30.2986981751875,9.58128963715799,21.6743829815412,"COPD2"
"2378",19,"Scenario_5_100K_10x","prevalence",10,12525.8,252.45804932041,79.834244949562,180.597609049238,"COPD2"
"2379",19,"Scenario_6_100K_10x","incidence",10,962.2,36.263847929676,11.4676356179758,25.9415940535637,"COPD2"
"2380",19,"Scenario_6_100K_10x","prevalence",10,12800,182.431113330789,57.6897834205599,130.503356785097,"COPD2"
"2381",20,"basline 100K 10x","incidence",10,876.1,37.2512490469186,11.7798792674439,26.6479382617464,"COPD2"
"2382",20,"basline 100K 10x","prevalence",10,12000.1,269.834290712734,85.329094946826,193.02782332905,"COPD2"
"2383",20,"Scenario_1_100K_10x","incidence",10,849.8,25.481147715299,8.05784641755407,18.2281149901978,"COPD2"
"2384",20,"Scenario_1_100K_10x","prevalence",10,11902.6,217.446391860921,68.7625867266011,155.551778096113,"COPD2"
"2385",20,"Scenario_2_100K_10x","incidence",10,781,24.9265587944532,7.88247000205731,17.8313859756959,"COPD2"
"2386",20,"Scenario_2_100K_10x","prevalence",10,11413.7,61.8260103480368,19.5511011340936,44.2276634710819,"COPD2"
"2387",20,"Scenario_3_100K_10x","incidence",9,933.777777777778,50.0544148347021,16.6848049449007,38.4752291980159,"COPD2"
"2388",20,"Scenario_3_100K_10x","prevalence",9,12534.3333333333,261.536804293392,87.178934764464,201.034984069548,"COPD2"
"2389",20,"Scenario_4_100K_10x","incidence",10,894.6,34.5613785733279,10.9292675367057,24.7237208422967,"COPD2"
"2390",20,"Scenario_4_100K_10x","prevalence",10,12341.8,238.243479565665,75.3392033111285,170.42911840978,"COPD2"
"2391",20,"Scenario_5_100K_10x","incidence",10,936.7,38.2129995333176,12.0840114752235,27.3359331140126,"COPD2"
"2392",20,"Scenario_5_100K_10x","prevalence",10,12498.9,249.399924262663,78.8671808943506,178.409958169857,"COPD2"
"2393",20,"Scenario_6_100K_10x","incidence",10,948.9,33.8278320650647,10.6972997631282,24.19897328176,"COPD2"
"2394",20,"Scenario_6_100K_10x","prevalence",10,12754.6,165.802559958792,52.4313731356417,118.608006294137,"COPD2"
"2395",21,"basline 100K 10x","incidence",10,841.1,39.1987811601897,12.3957429968697,28.0411188085745,"COPD2"
"2396",21,"basline 100K 10x","prevalence",10,11915.8,276.130725885001,87.3202025752218,197.532021712528,"COPD2"
"2397",21,"Scenario_1_100K_10x","incidence",10,832.7,36.0310051668467,11.3940042712531,25.7750283751685,"COPD2"
"2398",21,"Scenario_1_100K_10x","prevalence",10,11794,215.310628317941,68.0871989926643,154.023944896122,"COPD2"
"2399",21,"Scenario_2_100K_10x","incidence",10,755.1,23.6382458458039,7.47506967637538,16.9097824108282,"COPD2"
"2400",21,"Scenario_2_100K_10x","prevalence",10,11260,57.6791893917459,18.2397612070139,41.2612064621753,"COPD2"
"2401",21,"Scenario_3_100K_10x","incidence",9,911,19.4743420941504,6.49144736471682,14.9693044664972,"COPD2"
"2402",21,"Scenario_3_100K_10x","prevalence",9,12445.6666666667,286.289626078208,95.4298753594026,220.0616872008,"COPD2"
"2403",21,"Scenario_4_100K_10x","incidence",10,885.7,31.2376197699007,9.8782027155191,22.3460470284842,"COPD2"
"2404",21,"Scenario_4_100K_10x","prevalence",10,12251.3,239.043487442952,75.5921880149589,171.001409569628,"COPD2"
"2405",21,"Scenario_5_100K_10x","incidence",10,911.6,31.4119580910059,9.93333333333333,22.4707611504622,"COPD2"
